track	t_best	t0	t1	bbox	score	lat	lon	alt
94	8.0	8.0	8.0	1599,1059,8,8	155.7	39.4824659	73.5929770	5088.4
95	72.1	69.1	76.1	819,641,10,8	153.0	39.4906476	73.5946849	4816.6
96	36.0	36.0	37.0	1685,923,8,8	152.0	39.4852715	73.5931459	5019.9
97	35.0	32.0	35.0	1621,1069,8,11	151.5	39.4851291	73.5931282	5019.9
98	32.0	32.0	32.0	1843,771,6,6	151.0	39.4847323	73.5930776	5019.8
99	2.0	2.0	2.0	1829,181,12,14	150.8	39.4824652	73.5929774	5088.4
100	15.0	8.0	15.0	1851,779,12,5	149.7	39.4826709	73.5929785	5085.2
101	26.0	25.0	28.0	1683,357,6,10	149.6	39.4840217	73.5930052	5042.4
102	1.0	0.0	1.0	1839,1065,4,12	147.7	39.4824651	73.5929773	5088.4
103	26.0	24.0	26.0	1535,357,10,6	146.8	39.4840217	73.5930052	5042.4
104	9.0	9.0	13.0	681,321,10,8	146.4	39.4824662	73.5929768	5088.4
