track	t_best	t0	t1	bbox	score	lat	lon	alt
1133	8.0	8.0	8.0	702,286,3,6	33.2			
1134	55.0	55.0	55.0	1745,3,4,4	33.1			
1135	13.0	13.0	13.0	1479,0,4,3	33.0			
1136	33.0	33.0	33.0	1849,1041,2,6	33.0			
1137	2.0	2.0	2.0	1579,221,6,2	32.9			
1138	79.0	79.0	79.0	10,875,5,4	32.9			
1139	13.0	12.0	13.0	315,281,8,4	32.8			
1140	5.0	5.0	7.0	51,161,4,4	32.7			
1141	127.0	127.0	127.0	1915,47,5,2	32.7			
1142	100.0	100.0	100.0	961,653,4,4	32.5			
1143	144.0	144.0	144.0	905,297,4,2	32.4			
1144	15.0	15.0	15.0	393,837,6,3	32.0			
1145	140.0	140.0	140.0	0,941,5,4	32.0			
1146	144.0	144.0	144.0	1033,289,7,2	32.0			
1147	27.0	27.0	27.0	1829,233,4,4	31.8			
1148	40.0	40.0	40.0	1753,123,6,2	31.8			
1149	73.0	73.0	73.0	1857,711,4,2	31.8			
1150	29.0	29.0	29.0	1241,1075,2,5	31.7			
1151	46.0	43.0	46.0	359,857,4,4	31.7			
1152	130.0	130.0	130.0	1007,311,2,4	31.7			
1153	145.0	145.0	145.0	1270,932,3,5	31.7			
1154	10.0	10.0	10.0	1381,929,3,4	31.4			
1155	75.0	75.0	75.0	1657,615,5,4	31.4			
1156	88.0	88.0	88.0	1917,205,3,4	31.3			
1157	7.0	7.0	7.0	125,1015,2,4	31.2			
1158	145.0	145.0	145.0	1339,413,4,4	31.2			
1159	13.0	13.0	13.0	1345,17,8,2	31.1			
1160	140.0	140.0	140.0	51,981,2,4	31.1			
1161	29.0	29.0	29.0	312,413,3,3	31.0			
1162	130.0	130.0	130.0	1253,159,4,2	31.0			
1163	86.0	86.0	86.0	1228,849,5,2	30.8			
1164	140.0	140.0	140.0	17,845,2,4	30.7			
1165	73.0	73.0	73.0	257,579,4,4	30.6			
1166	71.0	71.0	71.0	797,215,5,4	30.5			
1167	123.0	123.0	123.0	304,1020,3,3	30.5			
1168	144.0	144.0	144.0	79,897,4,4	30.4			
1169	10.0	10.0	10.0	150,299,4,2	30.3			
1170	1.0	1.0	1.0	1505,483,4,2	30.2			
1171	21.0	21.0	21.0	1122,19,7,2	30.2			
1172	27.0	27.0	27.0	1149,681,2,4	30.2			
1173	139.0	139.0	139.0	1341,305,4,4	30.1			
1174	77.0	77.0	77.0	1507,988,2,5	30.0			
1175	145.0	145.0	145.0	1531,790,6,3	30.0			
1176	148.0	148.0	148.0	873,275,4,2	29.9			
1177	17.0	17.0	17.0	1631,43,4,4	29.8			
1178	71.0	71.0	71.0	1767,538,3,3	29.8			
1179	1.0	1.0	1.0	1183,1016,2,6	29.7			
1180	21.0	21.0	21.0	7,263,6,2	29.6			
1181	99.0	99.0	99.0	1833,931,4,4	29.5			
1182	130.0	130.0	130.0	1105,259,2,4	29.5			
1183	27.0	27.0	27.0	1593,1033,4,2	29.4			
1184	34.0	34.0	35.0	443,775,4,2	29.4			
1185	42.0	42.0	42.0	1886,633,3,4	29.4			
1186	127.0	127.0	127.0	941,187,4,4	29.3			
1187	144.0	144.0	144.0	1661,269,4,4	29.3			
1188	10.0	9.0	10.0	397,627,6,2	28.7			
1189	12.0	12.0	12.0	777,289,2,4	28.7			
1190	26.0	26.0	26.0	297,341,2,4	28.7			
1191	82.0	82.0	82.0	561,910,4,3	28.7			
1192	149.0	149.0	149.0	1885,1043,8,4	28.7			
1193	88.0	88.0	88.0	1335,871,2,5	28.6			
1194	149.0	149.0	149.0	297,305,2,4	28.5			
1195	17.0	17.0	17.0	215,975,6,2	28.4			
1196	39.0	39.0	39.0	1869,165,4,4	28.1			
1197	78.0	78.0	78.0	1557,931,4,2	28.1			
1198	16.0	16.0	16.0	1299,611,2,6	28.0			
1199	126.0	126.0	126.0	1517,209,4,4	27.9			
1200	46.0	46.0	46.0	661,189,6,2	27.8			
1201	38.0	38.0	38.0	271,7,4,6	27.7			
1202	39.0	39.0	39.0	1645,997,4,2	27.6			
1203	22.0	22.0	22.0	273,378,4,3	27.5			
1204	46.0	46.0	46.0	60,739,5,4	27.5			
1205	88.0	88.0	88.0	1754,129,3,4	27.5			
1206	121.0	121.0	121.0	1825,779,2,4	27.5			
1207	120.0	119.0	120.0	489,1013,4,3	27.4			
1208	0.0	0.0	0.0	973,873,5,2	27.3			
1209	13.0	13.0	13.0	979,11,4,3	27.3			
1210	17.0	17.0	17.0	171,793,5,2	27.2			
1211	142.0	142.0	142.0	171,1066,8,3	27.1			
1212	87.0	87.0	87.0	385,993,5,2	27.0			
1213	123.0	123.0	123.0	71,550,2,4	27.0			
1214	39.0	39.0	39.0	0,309,4,3	26.9			
1215	76.0	76.0	76.0	626,973,2,4	26.9			
1216	13.0	13.0	13.0	405,41,2,4	26.8			
1217	8.0	8.0	8.0	646,415,4,3	26.3			
1218	123.0	123.0	123.0	1145,189,4,2	26.3			
1219	8.0	8.0	8.0	119,405,6,2	26.0			
1220	9.0	9.0	9.0	919,151,2,5	26.0			
1221	71.0	71.0	71.0	42,379,5,2	26.0			
1222	125.0	125.0	125.0	1317,417,4,2	25.8			
1223	10.0	10.0	10.0	410,771,5,2	25.6			
1224	13.0	13.0	13.0	1379,0,2,5	25.6			
1225	18.0	18.0	18.0	521,849,6,2	25.6			
1226	2.0	2.0	2.0	457,419,2,4	25.4			
1227	77.0	77.0	77.0	1889,583,4,2	25.2			
1228	78.0	78.0	78.0	860,0,3,3	25.2			
1229	98.0	98.0	98.0	1649,707,4,2	25.2			
1230	144.0	144.0	144.0	501,739,2,4	25.2			
1231	20.0	20.0	20.0	1483,1009,6,2	25.1			
1232	33.0	33.0	33.0	1819,897,6,2	25.1			
1233	36.0	36.0	36.0	97,1037,5,2	25.1			
1234	4.0	4.0	4.0	1091,313,4,2	25.0			
1235	145.0	145.0	145.0	1569,1003,3,3	25.0			
1236	22.0	22.0	22.0	549,345,4,2	24.9			
