DJI_20260813183004_0001_Z_03m40s.jpg	81	1367,22,4,2	8	84,89,102	27.9
DJI_20260813183004_0001_Z_03m40s.jpg	82	986,271,3,3	9	214,214,199	27.9
DJI_20260813183004_0001_Z_03m40s.jpg	83	1906,1009,4,2	8	20,23,26	24.4
DJI_20260813183004_0001_Z_03m40s.jpg	84	487,218,3,3	8	231,238,220	24.0
DJI_20260813183004_0001_Z_03m40s.jpg	85	823,177,3,2	6	44,23,19	23.9
DJI_20260813183004_0001_Z_03m40s.jpg	86	1089,965,4,2	8	27,29,31	23.9
DJI_20260813183004_0001_Z_03m40s.jpg	87	793,145,3,2	6	46,28,22	22.8
DJI_20260813183004_0001_Z_03m40s.jpg	88	1241,229,2,3	6	84,89,93	22.5
DJI_20260813183004_0001_Z_03m40s.jpg	89	846,153,3,2	6	81,55,49	21.9
DJI_20260813183004_0001_Z_03m40s.jpg	90	1017,525,2,3	6	64,70,76	21.3
DJI_20260813183004_0001_Z_03m40s.jpg	91	792,730,3,3	8	173,151,146	21.1
DJI_20260813183004_0001_Z_03m40s.jpg	92	765,651,3,2	6	127,106,96	20.9
DJI_20260813183004_0001_Z_03m40s.jpg	93	766,274,3,2	6	63,43,38	20.2
DJI_20260813183004_0001_Z_03m40s.jpg	94	61,155,3,2	6	128,107,98	19.9
DJI_20260813183004_0001_Z_03m40s.jpg	95	1870,46,3,2	6	80,83,86	19.7
DJI_20260813183004_0001_Z_03m40s.jpg	96	1618,738,3,2	6	12,16,17	19.5
DJI_20260813183004_0001_Z_03m40s.jpg	97	145,253,2,3	6	149,126,119	19.3
DJI_20260813183004_0001_Z_03m40s.jpg	98	353,343,2,3	6	130,117,127	19.2
DJI_20260813183004_0001_Z_03m40s.jpg	99	1037,679,3,2	6	193,172,173	19.0
DJI_20260813183004_0001_Z_03m40s.jpg	100	826,60,3,2	6	217,220,204	18.9
DJI_20260813183004_0001_Z_03m40s.jpg	101	126,306,3,2	6	223,220,206	18.9
DJI_20260813183004_0001_Z_03m40s.jpg	102	157,661,2,3	6	147,130,134	18.2
DJI_20260813183004_0001_Z_03m40s.jpg	103	1846,667,3,2	6	40,42,46	18.1
DJI_20260813183004_0001_Z_03m40s.jpg	104	117,286,2,3	6	27,14,17	14.7
DJI_20260813183004_0001_Z_03m40s.jpg	105	361,222,2,3	6	171,149,144	13.5
DJI_20260813183004_0001_Z_03m40s.jpg	106	115,897,2,3	6	109,92,96	13.4
DJI_20260813183534_0014_Z_00m31s.jpg	0	114,1000,24,54	751	166,133,105	3040.4
DJI_20260813183534_0014_Z_00m31s.jpg	1	46,797,23,36	537	179,151,115	2116.9
DJI_20260813183534_0014_Z_00m31s.jpg	2	171,112,15,65	311	119,98,104	1372.4
DJI_20260813183534_0014_Z_00m31s.jpg	3	121,116,24,29	206	187,193,177	785.6
DJI_20260813183534_0014_Z_00m31s.jpg	4	3,241,11,36	189	155,146,118	738.6
DJI_20260813183534_0014_Z_00m31s.jpg	5	42,863,22,33	193	179,167,141	727.8
DJI_20260813183534_0014_Z_00m31s.jpg	6	216,588,16,18	188	131,97,65	723.8
DJI_20260813183534_0014_Z_00m31s.jpg	7	345,462,16,15	174	119,139,131	642.8
DJI_20260813183534_0014_Z_00m31s.jpg	8	227,344,18,43	159	143,148,150	616.9
DJI_20260813183534_0014_Z_00m31s.jpg	9	687,1057,31,19	146	127,118,120	605.2
DJI_20260813183534_0014_Z_00m31s.jpg	10	104,986,13,17	127	191,164,129	491.0
DJI_20260813183534_0014_Z_00m31s.jpg	11	402,836,16,28	98	105,96,95	398.9
DJI_20260813183534_0014_Z_00m31s.jpg	12	91,113,17,24	105	83,62,64	390.4
DJI_20260813183534_0014_Z_00m31s.jpg	13	18,689,7,26	104	195,189,159	381.8
DJI_20260813183534_0014_Z_00m31s.jpg	14	93,0,15,17	107	179,187,169	377.9
DJI_20260813183534_0014_Z_00m31s.jpg	15	362,1067,21,13	104	156,119,87	377.0
DJI_20260813183534_0014_Z_00m31s.jpg	16	49,25,17,22	105	147,142,145	374.9
DJI_20260813183534_0014_Z_00m31s.jpg	17	1214,689,16,9	86	42,48,41	330.2
DJI_20260813183534_0014_Z_00m31s.jpg	18	51,837,22,11	101	145,112,80	326.0
DJI_20260813183534_0014_Z_00m31s.jpg	19	85,958,9,23	82	193,185,157	316.0
DJI_20260813183534_0014_Z_00m31s.jpg	20	1753,337,8,15	82	82,45,34	292.1
DJI_20260813183534_0014_Z_00m31s.jpg	21	515,0,21,4	78	135,117,125	283.5
DJI_20260813183534_0014_Z_00m31s.jpg	22	112,146,9,11	71	185,192,164	280.9
DJI_20260813183534_0014_Z_00m31s.jpg	23	1742,193,11,16	76	96,57,44	268.1
DJI_20260813183534_0014_Z_00m31s.jpg	24	161,25,7,20	67	135,111,120	264.2
DJI_20260813183534_0014_Z_00m31s.jpg	25	229,642,4,20	65	159,140,104	244.3
DJI_20260813183534_0014_Z_00m31s.jpg	26	192,161,9,16	60	201,212,197	236.5
DJI_20260813183534_0014_Z_00m31s.jpg	27	356,993,7,11	52	215,195,158	230.5
DJI_20260813183534_0014_Z_00m31s.jpg	28	1011,151,13,6	56	35,34,26	218.8
DJI_20260813183534_0014_Z_00m31s.jpg	29	186,383,4,19	58	201,203,173	218.8
DJI_20260813183534_0014_Z_00m31s.jpg	30	0,645,3,27	61	189,187,159	214.9
DJI_20260813183534_0014_Z_00m31s.jpg	31	337,437,10,8	58	114,132,124	211.3
DJI_20260813183534_0014_Z_00m31s.jpg	32	65,899,8,14	51	213,205,174	197.2
